International plan,Voice mail plan,Churn,Account length,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
0,0,0,-0.142085311,-0.589413535,0.278935955,0.685023742,0.636289651,0.29648124,-0.546947121,-0.417523988,-2.308975783,-1.004736927,1.096392451
0,0,1,2.107857962,-0.589413535,1.050151073,-1.36657516,1.706134661,0.991006177,-0.1805948,-0.314509879,1.278049196,-0.190316542,-0.42917241
0,0,0,-0.672970802,-0.589413535,-0.412943637,-0.265717213,0.249575033,-3.176143444,1.560563546,-1.190129803,-0.945906291,-0.597526734,0.33361002
0,0,0,-0.849932632,-0.589413535,0.005874143,1.235452715,-0.533669295,-0.695697241,1.410871199,-0.159988716,0.237811952,-0.190316542,-1.191954841
1,0,0,0.085437043,-0.589413535,-0.577149727,0.384789756,-0.757453389,0.643743709,1.144970321,0.14905361,0.273682202,-0.190316542,-1.191954841
0,0,1,1.22304881,-0.589413535,-1.112203278,-0.615990196,-0.629857195,0.494916937,0.06954899,0.973166479,0.7041252,0.624103844,1.859174882
0,1,0,1.349450117,1.982277148,0.821369555,0.084555771,-0.164621842,-0.050781228,-0.749819643,-0.005467553,-0.228501295,-1.004736927,-1.191954841
0,1,0,0.944965934,0.953600875,-2.951680486,2.436388658,-1.167724227,0.445308013,-0.422860045,0.561110045,-0.838295541,-1.41194712,-1.191954841
0,0,0,0.414080442,-0.589413535,0.098124755,-0.866185184,0.946446553,0.04843662,-1.340710484,0.664124153,-0.228501295,1.438524229,-0.42917241
0,0,0,0.742723842,-0.589413535,-0.058701286,1.986037679,0.012049811,0.197263392,-0.773455277,1.179194697,0.381292952,0.216893651,-0.42917241
0,0,0,-0.698251064,-0.589413535,1.147936722,0.735062739,-0.625931158,1.63592219,-0.617854022,1.127687642,0.309552452,-1.004736927,0.33361002
0,1,0,-0.015684003,2.202707778,0.834284641,1.035296725,1.837656891,1.536704342,1.749648615,-2.014242672,-0.156760795,0.624103844,-1.191954841
0,0,0,1.22304881,-0.589413535,0.51325251,0.735062739,-0.038988667,-0.894132937,-1.714941351,-0.881087477,-0.587203793,-0.190316542,-0.42917241
0,0,0,-1.810582569,-0.589413535,0.319526224,-0.966263179,-0.63574625,0.494916937,-1.350558665,-0.108481662,0.883476449,1.031314036,0.33361002
0,0,0,0.768004103,-0.589413535,-1.265339294,-1.316536162,-1.664367874,-0.497261545,-0.210139342,0.715631208,1.995454192,1.845734422,-0.42917241
0,0,0,1.324169856,-0.589413535,-1.051317874,2.236232667,1.43131209,0.147654468,-0.066355904,-1.499172129,-0.802425292,-0.597526734,0.33361002
0,0,0,-0.420168187,-0.589413535,0.87487491,2.18619367,0.023827921,1.090224025,-1.397829932,1.076180588,1.062827698,0.216893651,0.33361002
0,0,0,0.818564626,-0.589413535,0.138715024,-1.766887141,-1.157909136,1.38787757,0.729377096,0.406588882,-0.085020296,1.438524229,0.33361002
0,0,0,-0.344327403,-0.589413535,0.467127204,0.034516773,-0.773157536,-0.993350785,1.664954261,-0.572045151,-0.264371545,-0.597526734,-1.191954841
0,0,0,-0.723531325,-0.589413535,-0.25058256,0.685023742,0.697143221,-0.149999076,0.175909341,1.024673534,0.6323847,0.216893651,0.33361002
0,1,0,-0.900493155,1.541415888,-0.394493515,0.184633766,2.391228071,-0.943741861,0.173939705,-0.21149577,-0.479593043,0.624103844,-0.42917241
0,0,0,-0.672970802,-0.589413535,0.843509702,-0.365795208,0.2888354,0.991006177,0.800283997,-0.263002825,-0.407852544,-1.004736927,0.33361002
0,0,1,0.388800181,-0.589413535,-0.370508355,-1.066341174,-0.409999138,-0.596479393,-0.657246745,-1.499172129,-0.192631045,-1.004736927,3.384739744
0,0,0,-0.824652371,-0.589413535,-0.125121727,-0.265717213,-1.203058558,-0.497261545,-0.529220396,-0.056974607,0.524773951,-1.41194712,0.33361002
0,0,0,-0.824652371,-0.589413535,0.799229408,-0.065561222,-0.482630818,-0.745306165,0.016368814,0.561110045,0.273682202,-0.597526734,1.096392451
1,0,0,-1.178576032,-0.589413535,0.638713343,-1.166419169,0.787442065,-0.298825848,-0.24165352,-1.293143911,-0.049150046,-0.597526734,-0.42917241
0,0,0,0.161277827,-0.589413535,-0.839141466,0.184633766,-0.508150056,-0.298825848,2.16524184,-1.087115694,-1.05351704,-0.597526734,1.096392451
0,0,1,1.829775086,-0.589413535,2.072287857,2.136154672,0.273131254,1.685531114,-0.984206344,0.973166479,-0.120890546,-1.004736927,-1.191954841
0,0,0,0.237118612,-0.589413535,0.797384396,-0.31575621,-1.856743674,-0.100390152,0.26848224,-1.138622748,1.170438447,-0.190316542,-0.42917241
0,0,0,0.03487652,-0.589413535,-0.091911506,-1.066341174,0.714810386,1.784748962,1.363599932,0.50960299,-0.623074043,0.216893651,-1.191954841
0,1,0,-0.243206357,1.688369642,1.725425555,-1.116380172,0.296687474,-0.100390152,-1.900087147,0.715631208,-0.228501295,-1.004736927,-0.42917241
1,0,1,-0.925773417,-0.589413535,0.845354714,1.685803694,-1.809631233,-0.646088317,-1.212684136,1.642758186,2.533507939,1.845734422,-0.42917241
0,1,0,1.90561587,1.100554628,1.913616804,1.485647703,-0.741749242,-1.291004329,-0.462252767,0.200560664,-1.08938729,0.624103844,-0.42917241
0,1,0,-0.420168187,0.292308985,-1.65648189,-0.666029193,-1.21287365,-1.340613254,-0.696639468,0.715631208,0.166071453,-1.004736927,-0.42917241
0,0,0,0.944965934,-0.589413535,-0.966447311,0.084555771,0.928779388,0.29648124,0.128638074,-1.293143911,-1.878532785,-0.597526734,1.096392451
0,1,0,0.009596258,1.467939012,-1.357589907,1.585725699,0.614696449,0.346090165,1.578290271,1.024673534,0.166071453,0.216893651,-0.42917241
0,0,0,0.894405411,-0.589413535,-0.686005449,-1.066341174,-0.832048087,0.643743709,-0.46619204,-1.293143911,-1.519830287,2.660154807,0.33361002
0,0,0,0.262398873,-0.589413535,0.218050551,-1.016302177,-1.214836668,-0.298825848,0.883008714,0.355081827,-1.376349288,-0.597526734,0.33361002
0,1,0,0.793284365,2.055754025,0.413621849,-0.365795208,-0.865419399,-1.241395405,-1.376163935,-0.417523988,1.242178947,0.216893651,-1.191954841
0,0,0,0.692163319,-0.589413535,1.251257408,-0.465873203,-0.34718255,-1.985529266,-1.141777235,0.612617099,1.600881444,-1.004736927,1.096392451
0,1,0,-0.217926095,2.202707778,1.157161783,-0.215678215,-0.798676774,2.181620355,0.173939705,0.406588882,-0.479593043,-1.41194712,-0.42917241
1,0,1,2.436501362,-0.589413535,-0.962757286,-1.016302177,0.430172723,0.742961557,-0.537098941,-0.263002825,1.242178947,0.216893651,2.621957313
0,1,0,-0.040964265,1.835323395,-0.007040943,-0.365795208,0.744255661,0.098045544,-0.698609104,-0.21149577,0.130201203,-1.41194712,0.33361002
0,1,0,0.135997566,1.688369642,0.330596298,1.235452715,-1.511252441,0.494916937,-1.685396809,0.046039501,0.739995449,-0.190316542,1.096392451
0,0,0,-0.571849756,-0.589413535,0.251260771,-0.766107189,-0.555262497,0.246872316,-1.409647749,0.973166479,-0.013279796,-1.41194712,-1.191954841
0,0,0,-0.066244526,-0.589413535,-0.143571849,-0.065561222,-0.502261001,-0.646088317,-0.227866067,1.539744077,-0.874165791,0.624103844,-0.42917241
0,1,0,-2.113945707,1.982277148,0.350891432,1.13537472,1.378310594,-1.291004329,0.171970069,1.539744077,-0.766555042,2.252944614,-0.42917241
0,1,0,-1.128015509,1.174031505,-1.066077972,-0.666029193,-0.321663311,-1.191786481,1.288753759,-0.108481662,0.883476449,-0.597526734,-0.42917241
0,0,0,-0.420168187,-0.589413535,-0.909251931,0.234672763,1.523573953,-1.985529266,2.05297258,-1.344650966,1.349789696,0.624103844,0.33361002
0,0,0,-0.142085311,-0.589413535,0.441297032,-0.215678215,-0.62396814,-1.935920342,-0.554825666,0.252067719,1.242178947,-0.597526734,0.33361002
1,0,1,-0.622410279,-0.589413535,1.135021636,0.985257727,0.616659468,-0.199608,0.374842591,-1.705200346,-0.120890546,-1.41194712,-0.42917241
0,0,0,-0.192645834,-0.589413535,-0.697075523,-0.265717213,0.404653484,-0.001172304,0.510747484,-1.499172129,-0.013279796,-0.597526734,-1.191954841
0,0,0,-0.445448449,-0.589413535,-0.824381368,-0.215678215,-0.651450397,-1.092568633,-0.781333822,1.179194697,-0.910036041,0.216893651,0.33361002
0,0,0,0.565762011,-0.589413535,-0.302242902,0.93521873,0.9621507,-2.432009583,-0.6493682,-1.190129803,-0.443722794,2.252944614,-0.42917241
0,0,0,-0.925773417,-0.589413535,-0.626965058,0.785101737,0.549916843,0.494916937,1.422689016,-0.469031042,-0.479593043,1.438524229,-0.42917241
0,0,1,-0.47072871,-0.589413535,2.77339251,-1.36657516,0.155350152,0.991006177,1.298601939,0.097546556,0.130201203,0.624103844,-1.191954841
0,0,0,0.237118612,-0.589413535,-0.877886723,-0.365795208,1.419533979,0.29648124,-0.164837711,0.252067719,-1.12525754,-0.190316542,-0.42917241
0,1,0,-1.355537862,1.614892765,0.3158362,-0.365795208,0.805109231,1.983184658,0.489081487,0.921659425,0.955216948,-0.190316542,0.33361002
0,0,0,0.363519919,-0.589413535,-1.471980666,0.334750759,-1.085277456,-0.199608,-1.019659794,-0.056974607,1.385659946,-0.190316542,0.33361002
0,0,0,-0.799372109,-0.589413535,-0.66202029,-0.615990196,-1.150057062,-0.695697241,-0.141202077,-0.881087477,0.201941703,0.216893651,1.096392451
0,0,0,-0.268486618,-0.589413535,-2.614043245,-1.016302177,-0.885049583,0.246872316,-0.515432943,0.561110045,1.421530196,0.216893651,1.096392451
0,0,0,-0.066244526,-0.589413535,-1.96828896,0.334750759,-0.274550871,0.147654468,-0.509524035,0.50960299,0.094330953,-0.190316542,1.096392451
0,1,0,-0.268486618,2.276184655,-1.562386266,-0.565951198,0.367356135,-0.44765262,-0.074234448,-1.808214455,0.417163201,0.216893651,-0.42917241
0,1,0,1.855055347,0.512739615,0.780779285,2.136154672,0.200499574,0.742961557,0.406356769,0.458095936,0.775865699,1.845734422,-0.42917241
0,0,1,-0.546569495,-0.589413535,1.638709979,0.685023742,-0.292218036,0.544525861,1.249361036,-0.623552205,-1.412219538,1.031314036,-0.42917241
0,0,1,-0.040964265,-0.589413535,-1.180468731,-1.266497165,0.347725951,0.544525861,1.058306331,-0.108481662,0.453033451,1.031314036,4.147522175
0,0,0,0.338239658,-0.589413535,0.417311873,-0.015522225,-0.091990163,0.098045544,1.785102065,1.024673534,1.098697947,0.216893651,0.33361002
0,0,0,1.020806718,-0.589413535,0.666388526,0.634984744,0.004197737,-0.943741861,-0.932995804,0.355081827,0.775865699,0.624103844,-0.42917241
0,0,0,0.793284365,-0.589413535,-0.17678207,0.334750759,0.176943354,1.040615101,0.097123896,-1.087115694,0.453033451,-1.004736927,-0.42917241
0,0,0,0.818564626,-0.589413535,0.409931824,-0.766107189,-0.608263993,0.792570481,1.676772078,-1.03560864,-1.519830287,-0.190316542,-1.191954841
0,0,0,0.818564626,-0.589413535,0.7678642,1.635764696,-0.788861683,1.983184658,-0.775424913,-0.829580422,-0.658944292,-0.597526734,1.859174882
0,1,0,-0.192645834,1.761846518,0.723583906,0.835140735,-1.676145984,-1.935920342,-0.166807347,-0.778073368,-0.300241794,0.216893651,0.33361002
0,0,1,0.995526457,-0.589413535,-1.091908143,0.384789756,0.785479047,-0.794915089,0.299996418,-1.344650966,-0.910036041,-0.597526734,1.859174882
0,0,1,1.096647503,-0.589413535,1.826901228,-0.265717213,0.791368102,-0.497261545,-1.598732818,-0.520538096,0.488903701,0.216893651,-0.42917241
0,1,0,-1.936983877,1.541415888,1.048306061,0.234672763,-0.188178063,0.693352633,-1.421465566,0.252067719,-1.08938729,-1.004736927,1.096392451
0,0,0,-1.178576032,-0.589413535,1.740185653,0.634984744,-1.585847139,2.776927443,1.30845012,0.870152371,0.524773951,-0.597526734,-0.42917241
0,0,1,-1.279697078,-0.589413535,-0.892646821,1.435608706,-0.782972628,-0.298825848,0.112880985,-0.623552205,-1.663311287,1.845734422,2.621957313
0,1,0,-0.217926095,1.100554628,-0.222907376,-0.866185184,1.14274839,1.437486494,-1.669639719,0.50960299,0.345422702,-0.597526734,1.859174882
0,0,0,-0.116805049,-0.589413535,0.336131334,-1.616770148,0.983743902,-2.332791735,-0.393315502,-1.705200346,0.094330953,-0.597526734,1.096392451
0,0,0,0.03487652,-0.589413535,-0.091911506,-1.36657516,0.261353143,0.693352633,-0.718305465,0.818645316,0.022590454,0.216893651,1.859174882
0,0,0,-0.040964265,-0.589413535,0.378566616,-1.716848143,-1.815520288,0.197263392,0.64074347,-0.932594531,0.417163201,-1.004736927,1.096392451
0,1,0,-1.633620739,1.247508382,-0.492279164,0.484867751,0.832591488,-1.638266798,-1.059052517,-1.344650966,-0.407852544,-1.004736927,-0.42917241
0,0,0,-0.774091848,-0.589413535,-0.914786968,0.084555771,0.163202225,1.63592219,0.595441838,-0.366016933,1.457400445,-0.597526734,-0.42917241
1,0,1,0.21183835,-0.589413535,1.640554992,-0.766107189,-0.977311446,1.536704342,1.90524987,-0.829580422,-0.192631045,1.438524229,0.33361002
0,0,0,-0.015684003,-0.589413535,0.166390208,2.586505651,-1.022460868,0.742961557,-0.420890408,-0.623552205,1.780232693,0.216893651,0.33361002
0,0,0,-0.521289233,-0.589413535,-0.547629531,1.13537472,1.490202641,-1.241395405,0.792405452,-1.293143911,0.237811952,1.031314036,0.33361002
0,0,0,-0.015684003,-0.589413535,-1.173088682,-0.666029193,-1.748777664,-2.183964963,-0.609975478,-1.190129803,-1.12525754,-0.190316542,-0.42917241
0,0,0,-1.279697078,-0.589413535,-0.881576747,0.384789756,0.316317658,0.147654468,-0.099839718,1.33371586,0.273682202,0.216893651,-0.42917241
0,0,0,0.110717304,-0.589413535,-1.440615458,-2.6175501,-0.810454885,0.941397253,1.143000685,-2.426299107,0.7041252,-1.004736927,-0.42917241
0,1,0,0.312959396,1.100554628,-0.562389629,0.184633766,0.695180202,-1.638266798,0.012429542,-1.241636857,-0.264371545,0.216893651,1.859174882
0,1,0,0.262398873,2.055754025,-1.525486021,1.13537472,-0.584707773,0.246872316,-0.692700195,-0.778073368,1.134568197,-0.190316542,0.33361002
0,0,0,1.526411948,-0.589413535,-1.328069711,1.035296725,1.099561986,-2.680054203,0.906644348,1.591251131,0.847606199,-0.597526734,0.33361002
0,0,1,-0.774091848,-0.589413535,0.983730632,-0.265717213,2.022180618,0.544525861,1.072093784,0.200560664,0.955216948,1.031314036,-1.191954841
0,1,0,-0.091524788,2.570092162,-1.077148045,0.234672763,1.174156684,0.742961557,0.418174586,-0.005467553,-0.694814542,0.216893651,1.096392451
0,0,0,0.742723842,-0.589413535,-1.018107653,-1.516692153,1.380273612,-0.050781228,0.754982366,-0.881087477,-2.416586532,0.624103844,-1.191954841
0,0,0,-0.217926095,-0.589413535,-0.401873564,0.034516773,1.927955736,-0.001172304,0.309844598,-0.056974607,1.278049196,-0.597526734,-0.42917241
0,0,0,0.464640965,-0.589413535,-1.018107653,-1.616770148,0.131793931,-0.596479393,-0.862088903,-0.366016933,1.636751694,-1.41194712,-1.191954841
0,0,1,0.363519919,-0.589413535,1.972657196,1.235452715,0.104311674,-1.291004329,-0.192412616,2.106321675,-1.196998039,0.624103844,-0.42917241
0,1,0,0.666883057,1.247508382,-0.11958669,-0.465873203,0.891482039,-1.78709357,1.946612229,-0.056974607,-1.950273285,-0.597526734,-1.191954841
0,1,0,1.324169856,1.688369642,0.719893881,1.485647703,-1.299246458,0.147654468,-1.620398816,0.252067719,-0.300241794,0.624103844,-1.191954841
0,0,0,-0.546569495,-0.589413535,-2.538397743,1.185413718,0.208351647,-0.249216924,0.723468187,-2.323284998,0.417163201,0.216893651,-0.42917241
0,0,0,-1.658901,-0.589413535,1.500334061,-0.666029193,1.132933298,-1.092568633,-1.376163935,1.179194697,-1.591570787,-1.004736927,-0.42917241
0,0,0,-0.824652371,-0.589413535,0.871184885,-0.31575621,-0.627894177,1.437486494,-0.245592792,0.870152371,-0.013279796,-1.41194712,-1.191954841
0,0,1,-1.026894463,-0.589413535,-0.003350919,2.336310663,0.167128262,-0.546870469,0.926340709,-0.108481662,1.170438447,0.624103844,-0.42917241
0,1,0,-0.748811586,1.100554628,-0.06977136,-0.916224181,1.148637445,1.784748962,1.324207209,2.775913381,1.385659946,1.031314036,-0.42917241
0,0,0,0.591042273,-0.589413535,-0.4074086,0.334750759,-0.639672287,0.594134785,-0.243623156,0.097546556,-0.515463293,-0.597526734,1.096392451
0,0,1,-1.962264138,-0.589413535,-1.224749025,-1.316536162,-0.620042103,-0.249216924,1.215877222,1.33371586,-1.196998039,-1.004736927,-0.42917241
0,0,0,3.144348683,-0.589413535,0.059379498,2.086115675,0.905223167,-1.836702494,0.331510596,0.14905361,-0.515463293,-1.004736927,-0.42917241
1,0,1,2.032017178,-0.589413535,-0.335453123,-0.866185184,-1.491622258,-0.844524013,1.198150496,-0.108481662,1.385659946,-0.597526734,-1.191954841
0,0,0,-0.951053678,-0.589413535,-0.682315425,-0.415834205,0.155350152,0.098045544,0.546200935,1.024673534,-0.981776541,-1.004736927,0.33361002
1,0,1,-1.178576032,-0.589413535,0.203290453,0.384789756,1.164341592,0.395699089,-1.175261049,0.561110045,-0.192631045,-1.004736927,0.33361002
1,1,0,-0.521289233,0.512739615,-0.372353368,0.484867751,-0.584707773,0.991006177,-1.181169957,-0.932594531,0.59651445,0.216893651,-0.42917241
1,1,0,0.439360704,2.276184655,-0.473829041,0.284711761,-1.51321546,0.544525861,-1.642064813,0.14905361,-0.371982294,0.624103844,-0.42917241
1,0,0,-1.48193917,-0.589413535,0.022479253,1.335530711,-0.506187038,-0.298825848,-0.706487648,0.715631208,0.6323847,0.624103844,0.33361002
0,0,0,0.843844888,-0.589413535,0.428381947,0.234672763,0.4812112,-0.497261545,1.038609969,0.406588882,0.66825495,1.031314036,-1.191954841
0,1,0,-0.875212894,1.982277148,0.208825489,-0.015522225,1.195749886,-0.348434772,0.164091524,0.406588882,-0.479593043,0.624103844,-1.191954841
0,0,0,-0.875212894,-0.589413535,0.472662241,0.084555771,0.634326633,0.445308013,1.156788137,-0.263002825,-0.371982294,0.624103844,0.33361002
0,1,0,0.666883057,1.467939012,1.035390975,1.185413718,0.714810386,0.643743709,0.78846618,1.385222914,-0.910036041,-1.004736927,-0.42917241
0,0,0,1.147208025,-0.589413535,0.181150306,-1.166419169,-0.873271472,1.38787757,-0.298772968,-0.881087477,-1.01764679,-0.597526734,-1.191954841
0,1,0,-0.192645834,2.496615285,-0.232132437,0.034516773,1.429349071,-0.794915089,-0.594218388,0.303574773,0.453033451,-1.41194712,-0.42917241
0,0,1,-0.597130018,-0.589413535,1.212512151,-0.666029193,1.054412563,-0.844524013,0.753012729,-0.469031042,-0.981776541,-0.190316542,-1.191954841
0,0,1,0.262398873,-0.589413535,-0.864971637,1.235452715,0.406616502,-1.638266798,-1.443131564,0.046039501,0.883476449,-1.004736927,1.859174882
0,1,0,0.363519919,0.439262738,0.236500673,-0.716068191,-2.192419815,-0.497261545,0.556049116,1.024673534,0.094330953,-0.597526734,0.33361002
1,0,1,0.363519919,-0.589413535,-1.060542935,0.484867751,0.388949337,-0.001172304,-0.422860045,1.230701751,0.201941703,-1.004736927,0.33361002
0,0,0,0.338239658,-0.589413535,0.249415759,0.034516773,0.97392881,-0.943741861,-1.336771212,-1.087115694,-0.228501295,-1.004736927,0.33361002
0,0,0,0.135997566,-0.589413535,-0.385268453,0.584945747,0.3850233,0.693352633,1.018913608,0.303574773,-0.407852544,-0.597526734,-1.191954841
0,0,0,-1.052174724,-0.589413535,-0.477519066,-0.415834205,0.100385637,-0.596479393,-1.707062806,-0.572045151,0.811735949,2.252944614,-0.42917241
1,1,0,-0.344327403,2.349661532,0.777089261,-1.066341174,-0.849715252,-1.291004329,0.418174586,1.230701751,0.453033451,-0.597526734,-0.42917241
0,0,0,-2.012824661,-0.589413535,1.20328709,-0.966263179,-0.63574625,0.842179405,1.582229543,-0.675059259,-1.304608789,-1.41194712,-0.42917241
0,1,0,1.04608698,1.174031505,1.11288149,0.134594768,1.678652404,-1.737484646,1.093759781,0.303574773,-0.264371545,-0.190316542,-1.191954841
0,0,1,1.22304881,-0.589413535,1.16269682,-0.866185184,0.883629965,-0.149999076,0.363024774,-1.03560864,-0.085020296,-0.597526734,1.096392451
0,1,0,-1.178576032,2.276184655,-1.141723474,-0.916224181,-0.808491866,-1.985529266,0.693923645,0.664124153,0.381292952,2.252944614,0.33361002
0,0,0,-0.319047141,-0.589413535,0.714358845,-1.216458167,-0.610227011,-1.985529266,-1.183139594,-0.056974607,-0.802425292,-1.41194712,-0.42917241
0,1,0,-0.394887926,1.541415888,-0.643570168,-0.165639217,-1.185391393,0.098045544,-0.704518012,2.466871055,0.237811952,-0.597526734,-0.42917241
1,0,1,-1.254416816,-0.589413535,-0.477519066,0.384789756,0.63825267,-0.745306165,0.256664423,-0.417523988,1.385659946,-0.190316542,-1.191954841
0,1,0,-1.406098385,1.541415888,-0.805931245,0.184633766,0.43409876,0.04843662,0.678166556,-0.417523988,-0.838295541,0.624103844,0.33361002
0,1,0,1.147208025,1.688369642,0.424691922,-0.465873203,0.805109231,0.395699089,-0.621793294,-1.190129803,-0.874165791,-1.004736927,-0.42917241
0,1,0,-0.951053678,1.908800272,-0.503349237,0.93521873,0.524397604,-0.44765262,-0.107718263,0.14905361,0.739995449,0.216893651,-0.42917241
0,0,0,-0.723531325,-0.589413535,-0.748735866,0.534906749,0.220129758,0.098045544,-0.426799317,-0.469031042,0.201941703,-0.597526734,-0.42917241
0,0,0,0.742723842,-0.589413535,-0.968292323,0.084555771,0.127867894,0.346090165,0.601350747,-0.056974607,-1.483960038,0.624103844,-1.191954841
0,0,0,-0.091524788,-0.589413535,-0.200767229,-0.666029193,1.1545265,0.246872316,1.548745729,1.179194697,-1.05351704,-0.190316542,-0.42917241
0,0,1,-1.178576032,-0.589413535,1.97634722,-1.36657516,0.447839888,0.395699089,0.049852628,0.355081827,0.453033451,0.216893651,-0.42917241
0,1,0,1.501131686,1.541415888,-0.274567719,1.035296725,1.225195161,0.395699089,-1.523886645,1.591251131,1.780232693,-0.190316542,-0.42917241
0,0,0,-0.546569495,-0.589413535,-0.654640241,-0.515912201,-1.267838164,-0.44765262,0.221210972,1.488237023,0.991087198,-0.190316542,-0.42917241
0,1,0,-0.217926095,2.863999668,-0.698920535,-0.265717213,0.147498078,1.487095418,0.047882992,-0.263002825,-0.013279796,2.660154807,-1.191954841
0,0,0,-1.052174724,-0.589413535,0.457902143,-1.766887141,0.920927314,1.139832949,0.266512603,-0.314509879,0.6323847,-0.190316542,-0.42917241
0,0,0,0.793284365,-0.589413535,-0.30039789,-1.016302177,-0.643598324,-0.497261545,-2.238864563,-0.520538096,-1.448089788,2.252944614,-0.42917241
0,0,0,-0.192645834,-0.589413535,-0.062391311,0.134594768,-0.013469428,1.487095418,1.235573583,-0.21149577,-0.623074043,0.624103844,0.33361002
0,1,0,1.172488287,2.055754025,1.378563253,-1.116380172,0.544027788,0.246872316,-2.032052769,1.282208805,1.278049196,1.031314036,2.621957313
0,0,0,0.009596258,-0.589413535,-0.084531457,0.234672763,1.209491014,-1.241395405,0.173939705,-0.366016933,-0.623074043,0.216893651,-0.42917241
1,0,1,0.616322534,-0.589413535,0.144250061,0.885179732,-0.779046591,0.544525861,1.233603947,0.612617099,-0.228501295,-1.004736927,-1.191954841
0,0,0,-0.951053678,-0.589413535,0.596278061,-0.816146186,0.598992302,1.834357886,0.313783871,-0.056974607,0.166071453,1.845734422,1.096392451
0,0,0,0.161277827,-0.589413535,1.151626747,0.084555771,-1.442546799,0.842179405,-0.306651512,-0.417523988,0.524773951,0.624103844,-1.191954841
0,0,0,0.414080442,-0.589413535,-0.329918086,0.184633766,-0.080212052,0.941397253,1.844191149,0.561110045,1.278049196,-1.004736927,-0.42917241
0,0,0,0.591042273,-0.589413535,0.267865881,0.134594768,0.797257157,0.792570481,0.518626029,2.724406327,0.59651445,0.216893651,-1.191954841
0,0,0,0.363519919,-0.589413535,-1.287479441,2.38634966,0.459617998,-0.646088317,0.770739455,-0.21149577,1.851973193,1.438524229,1.096392451
1,0,0,1.40001064,-0.589413535,1.799226045,0.93521873,0.744255661,0.29648124,-2.10295967,-0.21149577,-0.694814542,-0.597526734,-0.42917241
0,0,0,-0.29376688,-0.589413535,0.232810649,-0.866185184,-0.722119058,-0.596479393,-0.619823658,1.951800512,-1.483960038,-0.597526734,-1.191954841
0,0,0,-0.723531325,-0.589413535,0.34904642,2.336310663,0.324169731,1.040615101,-1.74054662,1.282208805,1.026957448,-0.190316542,-1.191954841
0,0,0,-1.203856293,-0.589413535,0.098124755,-0.11560022,0.314354639,1.239050798,-1.183139594,0.818645316,2.928080687,-0.597526734,0.33361002
0,0,0,0.388800181,-0.589413535,-0.215527327,0.93521873,-1.146131025,1.139832949,-0.206200069,1.436729968,-1.05351704,-0.190316542,0.33361002
0,0,0,-0.571849756,-0.589413535,-0.743200829,1.986037679,-0.176399952,0.643743709,1.68071135,1.282208805,0.560644201,-0.597526734,1.096392451
0,0,0,-1.128015509,-0.589413535,-1.067922984,-0.816146186,-0.688747746,0.742961557,0.841646356,-0.263002825,-0.479593043,-1.004736927,-0.42917241
0,1,0,0.565762011,2.276184655,1.677455237,-0.065561222,0.87774091,0.494916937,-1.81736243,0.664124153,1.851973193,1.031314036,-0.42917241
0,1,0,0.388800181,1.100554628,1.356423106,-1.116380172,-1.206984595,1.040615101,1.509353006,0.200560664,0.560644201,-0.597526734,0.33361002
0,0,0,0.03487652,-0.589413535,0.389636689,0.284711761,-0.940014097,1.338268646,-0.034841726,1.436729968,-0.910036041,-1.004736927,1.096392451
0,0,0,-0.142085311,-0.589413535,-0.219217351,-0.215678215,-0.478704781,-0.546870469,0.979520885,0.664124153,1.134568197,0.624103844,0.33361002
0,0,0,0.03487652,-0.589413535,-0.424013711,-1.666809145,0.076829417,0.147654468,-1.167382504,-1.447665074,-0.120890546,-1.004736927,0.33361002
0,1,0,-0.29376688,1.247508382,0.657163465,1.986037679,-0.05861885,-1.53904895,-0.769516005,0.870152371,0.130201203,2.252944614,-0.42917241
0,0,0,-1.279697078,-0.589413535,2.254944069,-0.916224181,-0.653413415,0.891788329,-2.540218892,-0.572045151,0.094330953,0.624103844,-0.42917241
0,1,0,-0.192645834,2.496615285,-0.501504225,-0.515912201,1.317457024,0.098045544,1.294662667,1.539744077,0.381292952,0.216893651,4.147522175
0,0,0,-0.824652371,-0.589413535,0.293696053,0.785101737,0.229944849,0.04843662,-1.236319769,1.745772294,1.744362444,2.660154807,-0.42917241
0,0,0,-0.774091848,-0.589413535,0.539082681,-0.165639217,1.474498494,-0.844524013,-0.367710233,1.127687642,-0.802425292,-0.597526734,0.33361002
0,1,0,0.944965934,1.541415888,0.195910404,-0.666029193,0.447839888,1.139832949,1.0839116,1.539744077,1.421530196,0.624103844,-1.191954841
0,1,0,0.287679135,0.659693368,0.068604559,-0.265717213,1.028893325,1.239050798,-0.875876356,-0.263002825,-0.192631045,-0.597526734,-1.191954841
1,0,1,0.414080442,-0.589413535,-2.311461237,-0.015522225,2.018254581,-0.794915089,-0.578461299,-0.829580422,-0.587203793,-1.004736927,-0.42917241
0,1,0,-2.518429891,1.320985258,0.526167596,0.735062739,-0.302033128,0.643743709,-0.462252767,2.260842838,-0.766555042,1.845734422,-0.42917241
0,0,0,-0.774091848,-0.589413535,0.937605326,0.484867751,-2.404425798,-0.646088317,0.904674712,0.252067719,1.062827698,-0.190316542,-0.42917241
